customer_id,age,gender,geography,income,credit_score,balance,num_products,tenure_years,is_active_member,estimated_salary,card_type,num_complaints,digital_banking_usage,transaction_frequency,loan_repayment_status,churned
236,54.0,Female,Madrid,88868.07606112398,677,131156.00491598435,4,5,1,88868.07606112398,Silver,0,0,86,1,0
237,14.0,Female,New York,163975.36848784395,702,136742.25965647286,1,0,0,163975.36848784395,Platinum,0,0,56,1,0
238,47.0,Female,Frankfurt,116382.78784496569,760,157588.0184877449,2,5,0,116382.78784496569,Platinum,2,1,46,1,1
239,35.0,Female,London,61649.011691502674,709,174015.48003309662,1,7,0,61649.011691502674,Silver,0,1,79,1,0
240,57.0,Female,Madrid,184616.40958034561,723,31251.717616133188,1,8,1,184616.40958034561,Gold,1,1,15,1,1
241,,Female,Frankfurt,164932.58603194682,618,120238.12167156638,2,0,1,164932.58603194682,Gold,0,0,84,1,0
242,43.0,Female,New York,127989.87164819165,769,121962.97446903377,1,4,0,127989.87164819165,Silver,0,0,99,1,0
243,52.0,Female,London,112176.99687948766,705,96302.67957909987,1,4,0,112176.99687948766,Silver,1,1,57,1,1
244,57.0,Female,London,141566.57949567278,660,58582.77150278612,1,7,1,141566.57949567278,Gold,0,1,13,1,0
245,26.0,Female,Frankfurt,84953.87805074296,738,172231.49173683854,2,6,0,84953.87805074296,Silver,0,1,5,1,0
246,39.0,Male,London,144937.92967242107,857,70569.97444762825,1,4,1,144937.92967242107,Gold,1,0,71,1,0
247,37.0,Female,Paris,26893.00949244594,556,0.0,1,5,0,26893.00949244594,Silver,0,1,64,1,1
248,35.0,Male,Paris,91959.69288553612,585,101003.61425551171,1,7,1,5000000.0,Silver,0,1,83,1,1
249,71.0,Male,Madrid,131138.22385662628,864,88106.81665571204,1,5,1,131138.22385662628,Silver,2,1,25,1,1
250,51.0,Female,Madrid,131850.49725152436,684,192884.86364067346,1,9,1,131850.49725152436,Gold,5,0,7,1,1
251,26.0,Male,London,32847.323353655185,665,124484.69770968752,3,4,0,32847.323353655185,Platinum,1,1,69,1,0
252,58.0,Male,Paris,149532.53584373696,640,84736.86265843839,1,9,0,149532.53584373696,Platinum,0,1,5,1,1
253,76.0,Female,Frankfurt,35255.31015847726,746,90157.24548034629,2,0,0,35255.31015847726,Platinum,0,0,26,1,1
254,60.0,Male,Frankfurt,153349.79675963393,858,89579.82460811245,1,7,1,153349.79675963393,Silver,0,1,80,1,0
255,22.0,Male,New York,184159.27629839897,596,210856.66872816917,1,7,0,184159.27629839897,Platinum,0,0,51,1,1
256,37.0,Female,London,195559.00894888898,642,133774.19340689218,1,5,1,195559.00894888898,Silver,0,0,28,1,0
257,64.0,Male,London,128636.09626181902,621,29641.991386299473,1,6,1,128636.09626181902,Platinum,0,0,48,1,0
258,34.0,Male,London,148532.30127532154,708,87778.00259495074,1,6,0,148532.30127532154,Silver,1,0,20,1,0
259,51.0,Male,New York,62088.37872303266,747,98818.37759997457,2,10,0,62088.37872303266,Silver,0,0,67,1,0
260,56.0,Male,London,87411.22532087605,779,44621.58982678657,3,1,0,87411.22532087605,Silver,0,1,65,1,0
261,31.0,Female,Paris,22198.550575373003,711,10852.227137645503,1,5,1,22198.550575373003,Platinum,2,1,83,1,1
262,44.0,Female, london ,163632.13337062873,851,129778.16908934223,2,6,1,163632.13337062873,Gold,1,1,62,1,1
263,-3.0,Male,Paris,144122.9991449287,604,59768.3502131048,1,7,0,144122.9991449287,Silver,0,0,0,0,1
264,29.0,Female,New York,66433.66831953672,583,162438.58092799908,1,1,0,66433.66831953672,Silver,0,1,8,1,1
265,41.0,Female,Frankfurt,108218.69583169051,767,100409.72163039171,1,9,0,108218.69583169051,Gold,0,1,30,1,0
266,26.0,Male,Madrid,151113.1054389929,659,76286.55898691322,1,7,1,151113.1054389929,Silver,0,1,67,1,0
267,69.0,Female,Paris,139976.94749542268,539,0.0,1,10,1,139976.94749542268,Silver,1,1,67,1,1
268,23.0,Female,Frankfurt,77711.68902820139,624,161115.8924813966,2,1,1,77711.68902820139,Gold,0,1,6,1,0
269,38.0,Female,New York,86554.15314937518,670,114676.34163226509,1,8,0,86554.15314937518,Silver,0,1,87,1,0
270,46.0,Male,Frankfurt,47761.52444816733,598,77590.26405913188,1,1,0,47761.52444816733,Silver,1,0,78,1,1
271,66.0,Male,New York,44773.18935717398,568,55485.43062098987,2,2,0,44773.18935717398,Gold,0,0,80,1,0
272,23.0,Male,London,92876.24629390748,633,179954.56045156275,1,7,1,92876.24629390748,Silver,0,0,97,1,1
273,62.0,Male,London,106338.66742825296,564,46789.0149663572,2,10,0,106338.66742825296,Silver,0,1,30,1,0
274,45.0,Female,Paris,191125.6021620048,700,81567.62708486739,1,5,0,191125.6021620048,Silver,0,1,8,1,0
275,30.0,Male,London,110976.98773630225,494,128487.25510285315,1,8,0,110976.98773630225,Platinum,1,0,91,1,1
276,51.0,Female,Paris,54156.59653050691,657,172538.3320011687,2,7,0,54156.59653050691,Silver,1,1,49,1,0
277,47.0,Male,London,50462.34344469964,691,89184.014648111,1,9,1,50462.34344469964,Silver,1,1,4,1,0
278,35.0,Male,Frankfurt,82146.48549475991,642,63259.15128837288,2,5,0,82146.48549475991,Silver,0,1,38,0,1
279,46.0,Female,Paris,185384.93245656596,737,94663.03957223408,1,2,1,185384.93245656596,Gold,0,1,32,1,0
280,39.0,Male,New York,162893.73779755802,540,145223.5331478668,1,2,0,162893.73779755802,Platinum,0,1,30,1,0
281,46.0,Female,London,108889.44060452533,593,156469.74426316013,1,1,0,108889.44060452533,Gold,0,1,2,1,1
282,54.0,Male,Frankfurt,192041.01355673387,623,31242.042547730933,1,7,1,192041.01355673387,Gold,0,1,2,1,0
283,68.0,Male,London,58787.11364846558,707,105747.00601885049,1,9,1,58787.11364846558,Silver,0,0,0,1,0
284,26.0,Female,London,98217.46348388934,667,28286.729551930053,1,4,1,98217.46348388934,Gold,0,0,12,0,0
285,76.0,Female,Paris,20185.1535614868,821,144210.85854886362,1,8,0,20185.1535614868,Silver,1,1,72,1,1
286,15.0,Male,London,176001.90613513775,585,121119.19502915765,1,4,0,176001.90613513775,Silver,0,1,4,1,0
287,42.0,Male,New York,48410.052204660744,538,53940.71845246352,2,4,0,48410.052204660744,Platinum,0,0,6,1,0
288,53.0,Female,London,192385.989292131,793,176707.27850255818,1,7,0,192385.989292131,Gold,3,0,46,1,1
289,49.0,Female,New York,111293.51417205653,535,116750.67400036937,2,7,1,111293.51417205653,Silver,1,0,6,1,0
290,35.0,Female,New York,198911.19942890052,704,111259.62402333143,2,1,0,198911.19942890052,Silver,0,0,65,1,0
291,41.0,Male,New York,117436.36810285717,571,91044.42588270202,1,7,1,117436.36810285717,Platinum,0,0,58,0,0
292,37.0,Female,London,101979.7218005059,484,99598.10328326716,1,6,1,101979.7218005059,Silver,2,1,0,1,1
293,36.0,Male,London,104987.57885761822,620,80925.8749288606,1,5,0,104987.57885761822,Silver,1,1,65,1,0
294,57.0,Male,Madrid,170438.82432142046,721,62939.57518918732,1,2,1,170438.82432142046,Gold,1,0,29,1,1
295,50.0,Female,Paris,85224.3063238022,552,,1,4,0,85224.3063238022,Platinum,1,1,39,1,0
296,34.0,Male,Frankfurt,173599.0913792819,696,75362.87051671589,1,1,1,173599.0913792819,Platinum,0,0,24,1,0
297,58.0,Male,New York,179544.4904754342,711,73679.5981134139,1,10,0,179544.4904754342,Platinum,0,1,80,1,0
298,49.0,Male,New York,71992.21865720846,548,93535.29549255587,1,8,0,71992.21865720846,Silver,1,1,36,1,1
299,57.0,Male,Frankfurt,186830.05410147822,631,171225.72404274042,1,4,0,186830.05410147822,Silver,0,1,4,1,1
300,54.0,Female,Paris,54311.76366922236,776,156558.29468486566,1,7,1,54311.76366922236,Gold,0,1,4,1,1
301,32.0,Female,New York,168779.57805212427,702,80257.58152162566,1,4,1,168779.57805212427,Platinum,0,1,38,0,0
302,36.0,Male, london ,50370.60145057017,629,161339.27127793388,2,9,1,50370.60145057017,Silver,0,1,86,1,0
303,56.0,Male,London,149189.2041145172,683,105406.00852141694,2,8,1,149189.2041145172,Gold,0,1,58,1,0
304,54.0,Female,Frankfurt,195611.1479855474,595,57828.73659959824,1,10,0,195611.1479855474,Platinum,1,1,39,1,1
305,44.0,Female,New York,33702.52539449793,739,76193.53259982968,2,0,1,33702.52539449793,Platinum,1,0,16,1,0
306,46.0,Male,Paris,55342.330331423094,739,168662.6934641864,1,5,1,55342.330331423094,Gold,1,0,80,1,0
307,,Female,Paris,83550.62118337883,659,204142.26317845564,2,7,1,83550.62118337883,Gold,1,1,53,1,0
308,36.0,Female,Madrid,84822.64477350144,668,115990.83793766012,1,6,0,84822.64477350144,Gold,0,0,62,1,0
309,53.0,Male,Frankfurt,52786.771598970336,570,71673.14191584906,1,1,1,52786.771598970336,Platinum,1,1,44,1,1
310,41.0,Male,New York,109437.70092554913,541,93754.12661630267,2,1,0,109437.70092554913,Gold,0,0,68,1,0
311,41.0,Male,Paris,162330.50769215883,619,61877.79090305397,3,10,1,162330.50769215883,Silver,0,1,26,1,0
312,61.0,Female,Frankfurt,164475.78086476348,643,69161.83105383752,2,9,1,164475.78086476348,Silver,1,1,38,1,0
313,57.0,Male,Paris,103917.31147799987,735,64247.61011015904,1,0,1,103917.31147799987,Silver,1,1,79,0,1
314,57.0,Male,Frankfurt,76432.47476096312,723,96032.81262506715,1,0,1,76432.47476096312,Gold,0,1,45,1,1
315,64.0,Male,Madrid,63500.822091602735,664,106034.05182289633,1,2,1,63500.822091602735,Gold,0,1,65,1,0
316,45.0,Female,New York,148793.3506193835,745,92591.94296591054,2,2,1,148793.3506193835,Silver,0,1,60,1,0
317,55.0,Male,New York,35343.84041775019,574,88933.85327392146,1,10,0,35343.84041775019,Gold,0,1,42,1,0
318,40.0,Female,Frankfurt,118154.23099919247,736,138024.5811752847,2,7,1,118154.23099919247,Gold,0,1,4,1,0
319,49.0,Female,New York,117462.72736538765,586,88539.55375372767,2,8,0,117462.72736538765,Silver,2,0,10,1,0
320,43.0,Male,New York,40299.223051842084,749,91749.20946831327,2,4,0,40299.223051842084,Platinum,0,0,65,0,0
321,46.0,Male,London,104819.74707212453,648,91171.98644869469,2,0,0,104819.74707212453,Silver,0,0,94,1,0
322,53.0,Male,Frankfurt,64955.79880133994,490,177164.38664756343,2,1,1,64955.79880133994,Silver,0,0,0,1,0
323,32.0,Female,New York,49976.400372330245,708,75439.26875871266,1,10,0,49976.400372330245,Silver,1,1,79,1,1
324,76.0,Male,Paris,34767.5487985854,714,129814.80534707673,2,3,1,34767.5487985854,Gold,0,0,32,1,0
325,29.0,Male,New York,54799.56687251818,613,62581.11530312696,2,8,0,54799.56687251818,Silver,0,1,17,1,0
326,26.0,Male,New York,136082.84077498122,620,117497.24157126313,2,4,1,136082.84077498122,Silver,0,1,91,1,0
327,62.0,Male,London,151280.8979216335,637,127311.65958941687,1,8,1,151280.8979216335,Silver,0,1,33,1,0
328,56.0,Female,New York,61138.33544251996,495,154212.96434013694,2,0,0,61138.33544251996,Gold,0,0,22,1,0
329,54.0,Female,Frankfurt,123276.46287576472,460,80786.59153537176,4,8,0,123276.46287576472,Gold,0,1,57,1,0
330,54.0,Female,Frankfurt,86887.35269289273,754,44301.87175874093,2,7,0,86887.35269289273,Platinum,1,1,96,1,0
331,,Male,Frankfurt,117484.36519371944,584,60800.73383697125,1,10,1,117484.36519371944,Gold,1,0,10,0,0
332,31.0,Male,New York,64315.47881883887,798,148227.07865683356,2,0,1,64315.47881883887,Silver,2,1,40,1,0
333,46.0,Female,London,28268.997828729873,759,204087.58062433364,1,6,0,28268.997828729873,Silver,1,0,33,1,1
334,34.0,Male,New York,78832.68375607669,775,141722.67060063593,1,4,1,78832.68375607669,Gold,0,0,67,1,0
335,59.0,Female,New York,48922.582997621146,597,36893.028510582415,1,9,0,48922.582997621146,Silver,1,0,54,1,0
336,42.0,Male,London,152168.31115856138,521,140032.6440556419,1,7,1,152168.31115856138,Silver,1,1,59,0,0
337,32.0,Male,Paris,151469.3804407365,563,52810.445448922925,1,3,1,151469.3804407365,Platinum,1,0,14,1,0
338,40.0,Female,New York,33090.314175342144,614,82542.86914343803,1,1,1,33090.314175342144,Gold,0,1,18,1,0
339,51.0,Female,New York,91411.78997003223,460,109361.5538432647,2,0,1,91411.78997003223,Gold,0,1,27,1,0
340,36.0,Female,Madrid,36715.24627140442,611,117768.44277354822,3,6,0,36715.24627140442,Gold,0,1,27,1,0
341,32.0,Male,London,148671.21331839525,633,103272.10473356083,2,0,1,148671.21331839525,Platinum,1,0,74,1,0
342,48.0,Male,Madrid,23302.491467748787,546,69944.3926475206,2,8,0,23302.491467748787,Silver,1,1,70,1,0
343,150.0,Female,Madrid,98844.02416447892,566,152997.9132337167,1,0,0,98844.02416447892,Platinum,1,1,81,1,1
344,37.0,Female,London,47436.18182324307,632,73621.67975513701,1,5,0,47436.18182324307,Silver,0,1,14,1,0
345,37.0,Female,New York,139676.19771470138,678,162725.63726809947,2,1,0,139676.19771470138,Platinum,0,1,81,0,0
346,48.0,Male,Frankfurt,58512.67556701163,578,32031.005460516666,2,10,1,58512.67556701163,Platinum,0,1,9,1,0
347,23.0,Female,New York,93200.13322909437,673,110776.51709722115,2,5,0,93200.13322909437,Silver,1,1,27,1,0
348,23.0,Female,New York,20912.271392646893,660,38692.4518384234,1,5,1,20912.271392646893,Silver,1,1,11,1,0
349,34.0,Female,Frankfurt,198004.74615396623,653,58295.86840036816,1,4,1,198004.74615396623,Silver,1,1,63,1,1
350,41.0,Female,London,155736.90730800826,597,74349.38955332909,1,4,0,155736.90730800826,Gold,0,1,44,1,0
351,49.0,Male,New York,49592.71274969066,543,176030.2727365487,1,7,1,49592.71274969066,Gold,0,1,15,1,0
352,67.0,Female,Paris,99875.27720702863,785,165401.23330511636,2,6,1,99875.27720702863,Silver,0,1,29,1,0
353,57.0,Female,Paris,109684.40439606777,700,143712.43812785982,2,4,0,109684.40439606777,Silver,0,1,34,1,1
354,42.0,Female,New York,60675.63714426157,730,101664.28751084328,2,3,0,60675.63714426157,Silver,0,1,66,1,0
355,44.0,Female,New York,35292.6453266979,643,109402.94746856716,1,0,0,35292.6453266979,Silver,0,1,17,1,1
356,29.0,Female,New York,122504.36099278666,636,163323.9580915678,2,1,1,122504.36099278666,Silver,0,1,10,1,0
357,44.0,Female,London,170320.77468557077,689,135065.26431033993,3,9,0,170320.77468557077,Silver,0,1,35,1,0
358,,Male,Frankfurt,122926.24446990853,503,100900.42116853782,1,6,1,122926.24446990853,Gold,0,1,41,1,0
359,49.0,Male,Paris,133538.79660911154,560,174333.579000814,1,9,1,133538.79660911154,Silver,1,1,66,1,0
360,32.0,Male,Paris,126336.46616320133,586,140726.47680817574,1,10,0,126336.46616320133,Silver,0,0,7,0,0
361,52.0,Male,New York,102160.90612696682,613,112120.9932919509,1,0,0,102160.90612696682,Silver,0,1,65,1,1
362,67.0,Male,New York,46513.39265090978,579,77051.16098757593,2,8,1,46513.39265090978,Platinum,1,1,80,1,0
363,43.0,Male,New York,56426.17066689384,676,72537.88733534935,1,5,1,56426.17066689384,Gold,2,0,64,1,1
364,51.0,Male,New York,78996.37795244943,656,83191.23223998601,2,4,1,78996.37795244943,Platinum,1,1,14,1,0
365,55.0,Male,New York,72940.14960462417,761,122849.54428809928,1,5,1,72940.14960462417,Platinum,1,1,73,1,0
366,38.0,Male,London,113887.12429752793,847,141789.14079664033,1,0,0,113887.12429752793,Gold,0,1,80,1,0
367,48.0,Male,New York,95746.3195800104,548,27785.407722448188,3,1,1,95746.3195800104,Silver,0,1,2,1,0
368,45.0,Female,Frankfurt,134639.05573306474,661,2670.066117438546,1,6,0,134639.05573306474,Silver,0,1,55,1,0
369,46.0,Female,Frankfurt,171259.6730508393,661,52425.50967039338,2,5,0,171259.6730508393,Gold,1,1,91,1,0
370,33.0,Male,Paris,28839.990845018867,648,79616.16933123268,1,6,0,28839.990845018867,Gold,0,1,80,1,1
371,45.0,Female,New York,103233.07124946067,563,159797.3600328097,3,5,1,103233.07124946067,Gold,0,1,97,1,0
372,52.0,Female,Frankfurt,58816.39551557646,576,85979.09160084059,3,6,1,58816.39551557646,Silver,0,0,63,1,0
373,66.0,Male,Madrid,183840.6329792812,669,112738.66744859461,1,6,0,183840.6329792812,Gold,1,1,67,1,0
374,59.0,Female,New York,118001.06696104631,574,120895.22559938356,1,5,0,118001.06696104631,Silver,0,1,18,1,0
375,77.0,Female,Paris,179153.63357517292,662,48821.45699144902,2,7,0,179153.63357517292,Silver,0,1,14,1,0
376,33.0,Female,Frankfurt,140659.0447717021,630,172994.44159391354,1,6,0,140659.0447717021,Gold,0,1,88,0,0
377,58.0,Male,London,44347.68540352405,661,66759.70570100402,2,8,1,44347.68540352405,Platinum,1,0,79,1,0
378,47.0,Female,London,172420.32598012945,573,177989.57279831404,3,4,0,172420.32598012945,Gold,2,1,29,1,1
379,77.0,Male,London,77140.40239578707,662,93691.19992681424,2,7,1,77140.40239578707,Platinum,0,1,34,1,0
380,-5.0,Female,London,153840.19439603225,579,83124.83511934469,2,7,0,153840.19439603225,Gold,1,1,46,1,1
381,32.0,Female,London,111523.94555460528,662,44460.540817184934,1,7,1,111523.94555460528,Gold,0,1,86,1,0
382,36.0,Male,Madrid,151435.75750190145,757,109864.26455992903,3,3,0,151435.75750190145,Platinum,0,1,77,1,0
383,13.0,Female,Paris,114960.70935210104,670,212719.11970179697,1,8,0,114960.70935210104,Silver,0,1,49,1,1
384,37.0,Male,New York,187031.12016382936,675,120679.41452010014,1,9,1,187031.12016382936,Platinum,0,1,56,0,0
385,33.0,Female,Paris,111822.36330052676,715,113521.84359744523,2,3,0,111822.36330052676,Gold,0,1,76,1,0
386,47.0,Female,Paris,30926.897105689153,537,66669.81871054208,2,5,0,30926.897105689153,Silver,0,1,92,1,0
387,50.0,Male,New York,101401.48270986612,787,129599.18743058901,2,10,1,101401.48270986612,Silver,0,1,23,1,0
388,73.0,Female,London,194142.86242754007,565,107880.89035614746,2,5,0,194142.86242754007,Silver,0,0,42,1,0
389,59.0,Male,Madrid,162127.8956620405,720,96858.27626292637,2,1,1,162127.8956620405,Silver,2,1,63,0,1
390,36.0,Male,Paris,133678.04234095523,709,124739.73921642549,1,6,1,133678.04234095523,Silver,0,1,24,1,0
391,31.0,Female,New York,47234.28703415824,577,9207.701059005369,2,6,0,47234.28703415824,Gold,0,0,58,1,0
392,52.0,Male,New York,52968.391725007226,730,94973.77538024109,1,0,1,52968.391725007226,Silver,1,1,17,1,0
393,25.0,Female,London,150023.23763621238,689,40148.60774406479,1,4,0,150023.23763621238,Gold,1,1,67,1,1
394,72.0,Male,London,151518.954139684,801,101444.92491599717,2,8,0,151518.954139684,Gold,2,0,29,1,0
395,62.0,Male,London,87203.14170183626,665,63790.03121833227,3,9,1,87203.14170183626,Silver,1,1,59,1,0
396,37.0,Female,Paris,199013.10154557112,641,67208.00747193981,2,4,1,199013.10154557112,Silver,0,0,75,1,0
397,19.0,Male,New York,144463.08086608205,608,33327.93586071498,1,9,0,144463.08086608205,Gold,2,1,27,0,1
398,65.0,Female,New York,181008.59650551254,510,155783.24856234103,2,6,0,181008.59650551254,Silver,0,1,20,1,0
399,43.0,Female,London,28336.674413462548,624,66112.67508660606,3,8,0,28336.674413462548,Silver,2,0,51,1,1
400,63.0,Female,New York,132243.7450173968,627,68788.06881831228,1,0,0,132243.7450173968,Silver,0,0,60,1,0
401,21.0,Female,Frankfurt,154915.8660076335,670,176530.7535586209,1,8,0,154915.8660076335,Silver,0,0,25,1,1
402,36.0,Female,New York,163522.4550462523,536,128397.87163832919,1,3,0,163522.4550462523,Silver,0,1,85,1,0
403,45.0,Male,Paris,141032.533911622,630,0.0,1,0,0,141032.533911622,Gold,3,1,50,1,1
404,45.0,Female,London,129066.62736562338,696,169268.00858609076,1,7,1,129066.62736562338,Platinum,1,1,59,1,0
405,38.0,Male,London,154302.42776118455,704,182394.53208496515,1,2,0,154302.42776118455,Silver,0,0,40,1,0
406,54.0,Female,Frankfurt,26935.449729818436,501,177718.80441281738,2,10,0,26935.449729818436,Gold,1,1,17,1,0
407,28.0,Female,London,155240.5880985232,706,133409.46215055653,2,7,1,155240.5880985232,Platinum,0,1,48,1,0
408,42.0,Female,Paris,79328.24165170424,630,44914.5120034494,3,5,1,79328.24165170424,Gold,0,0,29,1,0
409,46.0,Female,London,156985.50857854143,635,97538.7246325904,1,5,0,156985.50857854143,Gold,0,0,8,1,1
410,52.0,Female,Paris,159874.2421746604,460,27577.734880848016,1,7,0,159874.2421746604,Silver,0,0,46,1,1
411,55.0,Female,Frankfurt,69785.20122632412,769,56699.19722489649,1,8,1,69785.20122632412,Silver,1,0,62,1,1
412,28.0,Female,Paris,148731.97633514123,664,44455.66380186367,3,7,0,148731.97633514123,Silver,0,1,63,0,0
413,21.0,Male,Paris,79207.56041676977,527,68648.47724052404,1,6,0,79207.56041676977,Platinum,1,1,57,1,1
414,64.0,Male, frankfurt ,150457.23075741692,680,108197.69451057314,1,2,0,150457.23075741692,Silver,1,1,84,1,0
415,49.0,Male,Madrid,54175.64424800977,677,77754.40254172434,2,3,1,54175.64424800977,Silver,0,0,92,1,0
416,33.0,Female,London,33980.91048540505,747,75606.91223550109,1,8,1,33980.91048540505,Gold,1,1,36,1,0
417,68.0,Male,Paris,125882.709588988,625,85455.27776382657,2,10,0,125882.709588988,Silver,0,0,54,1,0
418,46.0,Male,New York,54753.65206278212,650,174973.6339775941,1,3,1,54753.65206278212,Platinum,0,0,33,1,0
419,62.0,Male,London,181036.33930025477,598,208187.77511754015,2,7,0,181036.33930025477,Gold,1,1,98,1,1
420,46.0,Female,London,48492.627121226156,697,77465.1910090405,2,5,0,48492.627121226156,Silver,2,0,83,1,1
421,75.0,Female,Frankfurt,129269.7454852438,587,116803.71012484786,1,4,0,129269.7454852438,Gold,0,1,64,1,0
422,71.0,Male,London,145495.21192907426,578,57936.10187216769,1,6,1,145495.21192907426,Platinum,0,0,95,1,0
423,41.0,Male,Paris,20455.928059533486,644,138382.5652428254,1,0,0,20455.928059533486,Platinum,1,0,80,0,1
424,59.0,Male,New York,176512.39615374617,551,76177.49690361286,2,9,1,176512.39615374617,Silver,0,0,84,0,0
425,54.0,Male,London,150806.46570135112,778,64444.75684551014,2,2,1,150806.46570135112,Silver,1,1,89,1,0
426,65.0,Male,Madrid,158513.40650270687,804,200079.36329078482,2,4,1,158513.40650270687,Gold,1,0,32,1,0
427,30.0,Female,New York,30136.116656071397,613,32196.537850419714,1,3,0,30136.116656071397,Silver,1,1,36,1,1
